mode,game,total_BB,total_RB,total_grape,total_samai,max_samai,max_game,min_samai,min_game
2,3300,11,7,586,-171,782,727,-632,1912
2,3300,13,8,507,120,309,373,-907,2203
2,3300,14,10,522,783,935,3079,-436,2238
2,3300,5,6,535,-2406,170,94,-2765,3118
2,3300,12,6,526,-331,407,2390,-473,2924
2,3300,12,7,572,40,602,2608,-1325,1464
2,3300,15,9,531,903,1745,2747,-156,149
2,3300,9,9,544,-852,730,1133,-852,3326
2,3300,11,11,513,-164,692,1613,-519,391
2,3300,10,5,527,-932,655,534,-1001,3103
2,3300,11,9,548,-226,355,2232,-1019,1820
2,3300,9,8,509,-1075,312,239,-1312,3274
2,3300,5,10,508,-2276,318,71,-2504,2871
2,3300,8,9,492,-1384,665,923,-1486,3300
2,3300,13,10,534,392,607,3111,-773,1162
2,3300,15,10,507,822,855,3310,-860,1967
2,3300,7,6,534,-1903,1363,837,-1904,3312
2,3300,14,4,523,3,426,2954,-588,2793
2,3300,11,4,482,-1006,0,0,-1754,1628
2,3300,13,11,510,520,692,3202,-761,2083
2,3300,7,4,554,-1969,587,280,-1969,3312
2,3300,7,10,515,-1533,310,726,-1863,3110
2,3300,8,9,510,-1329,0,0,-2383,2737
2,3300,11,12,528,-96,1405,1298,-308,3244
2,3300,15,6,533,625,1369,1804,-431,939
2,3300,11,6,518,-801,543,984,-801,3320
2,3300,8,11,503,-1307,911,473,-1307,3324
2,3300,9,5,561,-1135,0,0,-1543,1333
2,3300,17,8,528,1310,1484,3200,-32,25
2,3300,16,12,530,1560,2246,1743,-186,104
2,3300,6,10,548,-1581,307,93,-1581,3319
2,3300,13,12,544,751,1872,2021,-153,134
2,3300,7,12,509,-1412,40,43,-2079,2541
2,3300,12,5,552,-222,369,198,-1733,2537
2,3300,12,15,514,571,677,2670,-261,399
2,3300,8,9,552,-1112,865,480,-1470,2971
2,3300,11,9,507,-469,516,995,-550,2924
2,3300,12,4,542,-309,124,675,-992,3232
2,3300,14,12,606,1447,1470,3318,-671,2470
2,3300,11,5,513,-721,260,103,-1367,2536
2,3300,9,10,480,-1154,5,3,-1220,2860
2,3300,11,11,522,-76,735,1697,-391,717
2,3300,14,8,518,358,1182,626,-48,27
2,3300,15,11,504,948,1177,3178,-799,1020
2,3300,11,11,526,-78,298,2548,-1044,930
2,3300,16,14,514,1661,1963,2650,-84,1882
2,3300,11,8,534,-347,471,629,-1126,2959
2,3300,8,13,534,-806,1,3,-939,3130
2,3300,4,10,510,-2503,444,235,-2505,3315
2,3300,17,8,530,1461,1795,1339,-154,153
2,3300,7,5,525,-1965,174,586,-1965,3316
2,3300,10,11,568,-97,382,235,-788,2352
2,3300,8,4,547,-1523,284,135,-1893,2273
2,3300,14,11,502,606,1852,1450,-78,37
2,3300,14,10,524,694,914,3123,-838,2375
2,3300,15,9,549,1021,1105,2341,-373,1402
2,3300,13,10,544,524,841,2222,-272,147
2,3300,11,4,521,-866,244,86,-1011,2112
2,3300,11,11,511,-296,383,2790,-680,701
2,3300,14,6,537,345,991,2597,-698,517
2,3300,14,3,534,114,760,831,-304,1647
2,3300,6,7,498,-2343,0,0,-2351,3312
2,3300,3,8,540,-2835,1,5,-2836,3311
2,3300,9,4,501,-1752,444,88,-2545,2925
2,3300,10,6,555,-812,125,224,-1231,1597
2,3300,10,6,490,-1167,264,81,-1979,2831
2,3300,12,12,547,462,946,2951,-521,677
2,3300,11,7,518,-604,883,1744,-640,3269
2,3300,8,10,528,-1013,0,0,-1013,3318
2,3300,9,7,532,-944,215,500,-1685,2011
2,3300,11,5,561,-529,318,1647,-607,2278
2,3300,11,11,531,25,490,2505,-753,2065
2,3300,9,10,519,-918,0,0,-1480,1894
2,3300,15,10,522,991,1436,2994,-662,1133
2,3300,15,8,533,878,878,3322,-806,2655
2,3300,14,2,501,-212,720,1814,-357,1208
2,3300,12,7,505,-416,73,683,-754,2771
2,3300,14,12,496,748,1525,1922,-128,480
2,3300,14,7,530,406,637,1684,-262,3058
2,3300,12,5,551,-246,772,1167,-298,3126
2,3300,12,10,549,223,247,3317,-1309,1458
2,3300,12,3,522,-663,4,1,-1371,3182
2,3300,15,6,480,249,378,3243,-966,1457
2,3300,13,11,505,446,505,3296,-722,693
2,3300,9,11,532,-703,784,1971,-711,3323
2,3300,12,7,520,-182,230,121,-722,2237
2,3300,14,9,551,774,1362,1898,-184,269
2,3300,7,2,594,-1820,586,259,-1820,3309
2,3300,12,13,512,290,648,885,-341,2694
2,3300,9,7,538,-1148,70,500,-1949,2183
2,3300,6,11,554,-1547,336,60,-1943,2488
2,3300,9,8,518,-1033,202,190,-1860,2979
2,3300,10,7,521,-898,742,121,-926,3251
2,3300,10,9,524,-723,507,1103,-728,3319
2,3300,9,10,530,-759,135,267,-1480,2531
2,3300,9,9,508,-1032,519,1991,-1329,3313
2,3300,6,6,501,-2367,8,2,-2367,3313
2,3300,10,6,528,-864,562,1223,-1160,3297
2,3300,11,9,532,-227,710,2485,-345,1887
2,3300,13,13,525,693,1033,796,-80,2976
2,3300,10,10,542,-319,9,7,-1402,1189
2,3300,15,8,529,806,1110,3128,-423,390
2,3300,8,9,537,-1120,429,405,-1120,3324
2,3300,9,12,546,-357,383,1440,-435,3182
2,3300,13,6,565,209,736,2889,-652,2205
2,3300,11,11,486,-323,415,484,-609,2608
2,3300,5,6,534,-2468,44,201,-2781,3245
2,3300,8,11,506,-1194,134,192,-1351,2930
2,3300,12,4,509,-650,459,513,-1394,2204
2,3300,11,9,533,-177,553,1890,-499,343
2,3300,8,4,530,-1751,5,247,-1751,3317
2,3300,14,8,544,652,1505,2065,-110,54
2,3300,10,18,563,627,826,2673,-280,809
2,3300,11,10,512,-353,520,411,-888,3249
2,3300,11,6,510,-743,623,865,-1564,2813
2,3300,15,10,507,934,1721,505,-18,12
2,3300,13,7,509,1,896,2252,-482,498
2,3300,12,11,557,280,364,3281,-701,1989
2,3300,7,9,538,-1561,131,95,-1616,3281
2,3300,8,6,530,-1481,517,648,-1481,3316
2,3300,11,18,530,598,669,1901,-416,1211
2,3300,8,12,515,-1001,91,31,-1559,2962
2,3300,11,11,516,-131,652,181,-575,3073
2,3300,9,11,548,-574,260,2608,-1159,2007
2,3300,17,8,516,1454,1468,3316,-437,811
2,3300,11,7,524,-334,1199,1270,-524,3011
2,3300,13,8,539,176,613,1335,-440,2152
2,3300,13,8,528,285,1275,989,-94,64
2,3300,6,12,534,-1515,516,376,-1515,3321
2,3300,12,11,564,444,547,3233,-839,1850
2,3300,12,8,513,-211,1485,1157,-211,3322
2,3300,8,6,541,-1518,0,0,-2652,2780
2,3300,13,13,550,772,1222,2892,-750,980
2,3300,15,12,527,1139,1362,2913,-362,1061
2,3300,12,8,537,-86,171,3072,-1116,2188
2,3300,10,11,528,-319,785,1525,-685,2810
2,3300,13,5,494,-214,599,1196,-712,2517
2,3300,10,10,513,-626,627,2063,-747,1204
2,3300,11,5,555,-656,606,2363,-729,3288
2,3300,7,6,531,-1813,121,150,-1888,3305
2,3300,8,7,520,-1470,384,404,-1470,3318
2,3300,12,10,499,-95,159,3155,-827,2161
2,3300,13,8,531,197,733,2250,-775,583
2,3300,8,13,559,-717,771,764,-721,3325
2,3300,13,9,521,165,1025,768,-530,530
2,3300,7,8,540,-1518,608,266,-1615,3051
2,3300,8,7,547,-1267,99,148,-1440,3193
2,3300,18,8,559,1952,2171,2362,-96,530
2,3300,8,9,548,-1073,484,897,-1073,3320
2,3300,5,8,534,-2292,0,0,-2353,3289
2,3300,7,10,540,-1325,307,8,-1326,3315
2,3300,9,5,507,-1584,5,4,-1880,2444
2,3300,12,11,571,524,602,3272,-615,1873
2,3300,9,6,528,-1305,118,1084,-1639,3133
2,3300,14,7,513,494,1001,1959,-608,1033
2,3300,14,2,514,-169,417,2277,-620,644
2,3300,12,13,510,224,1736,1951,-190,114
2,3300,16,5,512,758,1454,2264,-625,631
2,3300,8,9,554,-1075,0,0,-1185,1567
2,3300,7,10,545,-1333,0,0,-1366,3257
2,3300,9,13,529,-507,254,296,-791,2728
2,3300,9,3,520,-1473,0,0,-2416,2519
2,3300,12,12,521,361,662,186,-746,2936
2,3300,13,6,513,-71,1342,1551,-196,124
2,3300,21,9,524,2809,3294,2756,-553,485
2,3300,11,11,528,-106,867,2236,-421,3259
2,3300,10,11,534,-381,177,2885,-1106,1336
2,3300,20,8,481,2103,2235,3038,-1046,1368
2,3300,11,7,520,-547,666,1857,-562,819
2,3300,14,8,534,522,556,3293,-480,1001
2,3300,9,11,522,-773,4,1,-1236,2163
2,3300,7,11,516,-1415,0,0,-1463,3275
2,3300,8,8,540,-1325,203,704,-1404,3136
2,3300,10,8,532,-675,0,0,-1215,2327
2,3300,9,7,507,-1262,701,471,-1568,3313
2,3300,14,8,537,667,795,531,-103,55
2,3300,15,12,520,1286,2109,2721,-309,321
2,3300,13,13,490,463,1050,3003,-458,583
2,3300,16,4,500,662,1830,1349,-35,16
2,3300,12,7,516,-331,99,1120,-1463,2713
2,3300,8,15,537,-594,143,357,-1172,2487
2,3300,9,11,516,-816,95,137,-1140,2014
2,3300,7,9,539,-1602,169,763,-1862,3026
2,3300,10,9,542,-613,824,468,-821,2995
2,3300,13,11,504,448,1430,2586,-153,245
2,3300,11,4,567,-687,389,412,-1039,2485
2,3300,14,5,532,164,1781,1543,-341,270
2,3300,11,9,554,-107,513,827,-191,210
2,3300,14,12,563,1195,2056,2408,-796,941
2,3300,10,8,536,-694,278,859,-803,2793
2,3300,9,9,538,-893,0,0,-1361,2953
2,3400,11,8,561,-416,433,162,-720,2419
2,3400,11,10,570,-119,0,0,-1618,1829
2,3400,9,10,560,-851,474,371,-1155,3408
2,3400,15,9,528,685,1354,2928,-549,551
2,3400,12,10,576,76,769,505,-679,2072
2,3400,9,13,575,-459,515,1708,-466,3418
2,3400,12,14,549,504,640,1339,-371,694
2,3400,14,8,516,98,390,369,-1214,2321
2,3400,5,6,562,-2578,717,620,-2752,3308
2,3400,13,12,582,742,1456,2702,-196,114
2,3400,14,11,536,685,810,2342,-381,1809
2,3400,8,7,532,-1685,174,1274,-1916,3288
2,3400,11,15,507,-48,991,406,-125,1398
2,3400,10,7,528,-1049,297,444,-1372,3352
2,3400,15,10,564,955,1013,3395,-1266,1848
2,3400,17,11,544,1711,1721,3430,-664,524
2,3400,12,9,526,-273,586,2363,-957,856
2,3400,9,10,549,-926,0,0,-1062,1311
2,3400,10,7,545,-934,564,51,-1843,3317
2,3400,11,9,531,-605,492,2442,-1131,1140
2,3400,7,13,541,-1270,16,137,-1533,2463
2,3400,11,12,550,-97,932,2683,-325,1099
2,3400,14,9,535,355,1296,885,-97,3029
2,3400,15,14,537,1290,1576,2393,-758,967
2,3400,14,11,535,706,853,3112,-720,1094
2,3400,12,6,557,-426,383,590,-680,3167
2,3400,7,11,541,-1614,135,845,-1614,3423
2,3400,10,4,543,-1347,159,140,-1935,2807
2,3400,17,12,554,1929,2075,3130,-715,582
2,3400,13,20,574,1568,1849,2615,-547,598
2,3400,15,13,512,945,1058,3359,-352,801
2,3400,11,10,555,-277,271,43,-1461,2739
2,3400,15,5,536,202,1323,155,-409,2305
2,3400,12,7,519,-439,2,8,-1639,1198
2,3400,10,11,534,-621,866,1803,-621,3426
2,3400,6,11,586,-1529,0,0,-2018,2733
2,3400,19,7,559,1834,1854,3419,-530,1573
2,3400,14,8,574,639,855,2281,-383,1606
2,3400,13,10,547,317,470,3295,-775,2398
2,3400,14,5,560,163,828,1755,-399,2715
2,3400,15,9,556,921,1564,2707,-291,148
2,3400,6,9,506,-2209,0,0,-2409,3257
2,3400,12,14,580,545,935,2794,-843,725
2,3400,12,12,566,278,410,3330,-451,2840
2,3400,13,14,523,507,661,3260,-879,912
2,3400,14,7,546,261,973,1542,-568,450
2,3400,13,11,523,333,1095,2339,-621,579
2,3400,12,6,543,-475,147,103,-1194,2688
2,3400,16,13,569,1641,1842,3298,-229,1697
2,3400,10,7,522,-1240,66,275,-2517,2530
2,3400,19,8,494,1642,1801,3340,-737,746
2,3400,9,7,575,-1043,692,197,-1265,3098
2,3400,11,17,559,532,738,797,-301,324
2,3400,15,7,561,676,770,3367,-980,2644
2,3400,10,13,549,-302,19,3130,-929,1936
2,3400,5,8,530,-2407,1,2,-2411,3414
2,3400,11,12,527,-124,191,2846,-1250,931
2,3400,13,11,554,515,1467,2050,-87,63
2,3400,11,7,534,-731,2,8,-1402,1259
2,3400,11,7,553,-597,466,86,-766,3279
2,3400,13,14,529,624,1686,1799,-66,187
2,3400,10,7,541,-992,713,333,-992,3414
2,3400,10,8,531,-933,706,447,-1259,2520
2,3400,9,11,525,-891,164,794,-943,2941
2,3400,16,12,584,1723,1761,3391,-408,306
2,3400,8,8,578,-1293,46,61,-1711,2879
2,3400,12,10,557,24,666,2912,-870,1231
2,3400,12,9,551,-183,116,473,-1522,2195
2,3400,9,13,521,-734,281,2554,-929,1372
2,3400,9,15,543,-420,556,1823,-720,2986
2,3400,11,10,545,-311,1410,1351,-393,3230
2,3400,12,8,545,-179,226,822,-905,1694
2,3400,9,8,538,-1222,733,453,-1230,3090
2,3400,10,7,511,-1131,1,2,-1983,1905
2,3400,10,14,527,-405,1326,2008,-405,3429
2,3400,9,5,562,-1340,207,290,-1647,3178
2,3400,12,6,562,-300,596,251,-584,2121
2,3400,8,12,544,-1085,1,9,-1485,1960
2,3400,12,8,522,-411,970,1438,-766,2830
2,3400,15,11,554,1075,1449,3168,-363,1597
2,3400,9,7,528,-1445,478,883,-1449,3411
2,3400,16,9,542,1186,1630,2728,-480,707
2,3400,17,12,544,1826,1905,3395,-263,692
2,3400,10,13,523,-562,790,1609,-566,3429
2,3400,6,14,517,-1779,0,0,-2381,3168
2,3400,10,14,526,-413,35,111,-1054,1367
2,3400,10,11,546,-496,820,660,-579,2858
2,3400,10,12,527,-568,736,166,-694,3286
2,3400,14,15,523,1039,1052,2912,-615,869
2,3400,8,10,529,-1290,291,25,-1387,3156
2,3400,12,12,543,144,912,2625,-121,2295
2,3400,16,9,518,937,1058,3329,-1273,1110
2,3400,14,5,546,210,280,3098,-741,2678
2,3400,14,7,514,69,668,2146,-676,1699
2,3400,10,7,550,-1054,1,2,-1369,1163
2,3400,10,12,578,-176,14,1336,-619,1275
2,3400,14,7,531,278,865,2479,-1037,1756
2,3400,11,9,570,-382,219,3045,-793,1423
2,3400,8,6,527,-1881,230,1049,-1881,3416
2,3400,13,10,489,-6,678,2553,-710,934
2,3400,17,8,528,1203,2042,2281,-181,128
2,3400,7,7,533,-1946,306,856,-1954,3415
2,3400,10,3,540,-1458,167,293,-1860,3245
2,3400,10,5,529,-1305,0,0,-1697,3309
2,3400,11,10,510,-632,732,340,-1012,2363
2,3400,13,5,518,-424,468,2711,-936,1992
2,3400,9,13,560,-648,0,0,-1471,3275
2,3400,12,9,539,-127,596,1523,-352,451
2,3400,11,8,548,-443,693,2620,-651,1895
2,3400,10,6,542,-1054,61,759,-1818,2985
2,3400,14,13,529,913,999,3365,-784,2133
2,3400,9,11,533,-855,427,592,-984,3151
2,3400,12,7,515,-465,353,2160,-1067,1281
2,3400,13,9,524,28,1522,1800,-152,95
2,3400,12,11,528,-119,479,95,-1015,1782
2,3400,11,6,551,-655,455,1711,-938,3397
2,3400,9,12,550,-744,80,254,-1401,2446
2,3400,8,9,530,-1510,712,354,-1737,3364
2,3400,16,12,553,1528,1741,1612,-365,248
2,3400,17,6,546,1113,2744,1495,-44,30
2,3400,16,10,558,1428,1439,3419,-383,800
2,3400,12,13,540,300,546,1325,-869,3131
2,3400,9,11,515,-961,1,3,-1670,1326
2,3400,16,12,547,1465,1663,3188,-381,284
2,3400,14,12,511,600,728,3341,-1615,1383
2,3400,10,9,550,-639,443,815,-1157,3333
2,3400,14,3,539,-211,451,830,-840,2470
2,3400,16,11,517,1131,1520,3190,-214,1599
2,3400,11,8,545,-560,277,717,-1054,2536
2,3400,8,10,563,-1255,290,107,-1622,3247
2,3400,22,10,560,3397,3483,3376,-89,37
2,3400,10,11,515,-754,65,144,-1442,1402
2,3400,12,10,539,-61,763,1781,-397,3378
2,3400,15,14,560,1566,2182,2290,-70,1305
2,3400,13,9,571,485,877,1929,-354,1033
2,3400,12,8,566,-66,381,3102,-1046,1137
2,3400,18,9,530,1722,2413,1974,-123,62
2,3400,8,6,560,-1518,42,168,-1839,2596
2,3400,9,11,528,-986,195,68,-987,3422
2,3400,12,5,510,-634,517,1496,-634,3420
2,3400,11,13,565,72,484,110,-1230,2686
2,3400,7,10,553,-1428,353,265,-1436,3420
2,3400,17,10,557,1635,2848,2555,-77,53
2,3400,8,12,591,-827,603,981,-827,3423
2,3400,12,10,587,259,424,3282,-1088,2064
2,3400,14,7,544,236,583,1078,-633,2334
2,3400,13,9,507,-19,626,417,-1002,2279
2,3400,16,12,513,1270,1988,2170,-167,111
2,3400,15,9,539,780,1520,1974,-16,19
2,3400,14,11,546,776,1872,1868,-451,464
2,3400,14,7,516,90,1128,352,-893,2880
2,3400,5,11,609,-1646,542,100,-1646,3418
2,3400,14,5,553,176,762,613,-329,2465
2,3400,8,9,577,-1219,0,0,-1525,3318
2,3400,10,21,525,352,416,686,-658,2551
2,3400,11,8,564,-344,311,698,-1216,2614
2,3400,9,8,547,-1130,246,270,-1308,3321
2,3400,9,13,563,-503,76,22,-910,769
2,3400,6,10,543,-1904,0,0,-2186,2931
2,3400,6,3,572,-2446,218,147,-2446,3409
2,3400,11,9,536,-499,0,0,-1129,2629
2,3400,9,10,517,-1130,530,59,-1439,3414
2,3400,11,9,537,-419,463,780,-952,3283
2,3400,4,16,508,-2066,2,14,-2135,3403
2,3400,16,10,525,1070,1598,3088,-109,151
2,3400,11,12,540,-208,415,2557,-797,938
2,3400,11,7,574,-495,340,828,-528,2677
2,3400,14,11,565,937,1180,3111,-41,21
2,3400,8,10,504,-1419,263,28,-2083,1933
2,3400,14,12,529,654,1311,2545,-397,298
2,3400,11,7,536,-760,163,783,-1587,2664
2,3400,14,11,516,495,626,3343,-1063,2573
2,3400,14,11,554,893,1096,1485,-460,609
2,3400,12,13,579,504,852,3132,-1560,1250
2,3400,9,9,535,-1123,16,16,-1231,2942
2,3400,11,6,563,-677,438,239,-768,2291
2,3400,14,9,510,317,1111,1923,-264,3196
2,3400,12,8,504,-598,507,1521,-694,994
2,3400,6,7,552,-2143,208,240,-2598,2938
2,3400,9,6,546,-1313,376,402,-1315,3414
2,3400,14,8,561,499,661,3087,-690,1017
2,3400,12,13,528,171,747,162,-364,2314
2,3400,12,10,557,84,846,2545,-526,1495
2,3400,8,17,549,-461,198,147,-966,1978
2,3400,7,10,529,-1661,566,714,-1946,3399
2,3400,9,7,520,-1453,1145,279,-1457,3418
2,3400,12,9,527,-229,265,256,-1280,2008
2,3400,18,10,592,2039,2051,3409,-115,84
2,3400,16,11,525,1301,1496,3275,-406,2109
2,3400,13,5,543,-181,740,639,-452,3210
2,3400,6,8,527,-2190,1,2,-2198,2985
2,3400,10,10,556,-463,774,2336,-467,3423
2,3400,9,6,519,-1593,231,687,-1813,3354
2,3400,10,8,537,-877,319,1111,-1105,2784
2,3400,17,11,528,1589,2388,2830,-309,561
2,3400,13,11,547,488,1157,2902,-321,1059
2,3400,9,12,548,-775,642,1209,-1091,3371
2,3400,8,16,525,-835,590,940,-933,3421
2,3400,11,14,532,-75,1019,2172,-193,3070
2,3400,13,7,548,-122,1119,2282,-756,966
2,3500,11,13,523,-486,66,282,-1122,1328
2,3500,12,11,540,-304,677,2267,-595,1300
2,3500,9,6,572,-1439,5,3,-1600,2774
2,3500,13,13,511,193,1339,1463,-221,3136
2,3500,19,10,529,1879,1979,3484,-738,1405
2,3500,11,14,532,-277,467,475,-1063,3030
2,3500,11,11,569,-428,435,212,-452,1978
2,3500,10,14,555,-365,308,2835,-1019,2148
2,3500,8,5,548,-1964,173,79,-1972,3512
2,3500,17,11,552,1389,2794,1002,-512,376
2,3500,14,9,590,572,716,602,-327,2656
2,3500,6,9,554,-2240,1,2,-2565,3449
2,3500,9,11,548,-1053,302,4,-1083,2742
2,3500,17,10,571,1482,1518,3477,-145,127
2,3500,7,7,584,-1879,132,132,-1883,3513
2,3500,14,9,537,192,870,2370,-223,1364
2,3500,16,5,577,664,673,3527,-284,2424
2,3500,17,20,599,2704,2794,3461,-543,1141
2,3500,12,11,516,-325,82,15,-1355,2952
2,3500,11,10,538,-641,119,589,-1496,2293
2,3500,14,14,553,767,1325,2561,-132,1104
2,3500,11,7,589,-635,1157,805,-636,3518
2,3500,10,8,506,-1279,204,1331,-1685,3431
2,3500,15,18,571,1602,1680,3481,-153,105
2,3500,8,9,530,-1824,0,0,-2308,3437
2,3500,10,9,555,-1032,569,542,-1093,3484
2,3500,11,10,548,-702,333,936,-943,2697
2,3500,18,7,517,1129,2093,2529,-465,912
2,3500,14,13,567,780,1200,3121,-584,1338
2,3500,18,12,539,1780,2151,3025,-290,716
2,3500,19,9,549,1944,2439,3063,-430,1064
2,3500,13,8,578,114,1171,2821,-542,580
2,3500,8,18,562,-646,102,16,-1305,1407
2,3500,10,12,573,-474,109,1782,-701,1111
2,3500,7,10,546,-1805,271,32,-1966,3260
2,3500,17,8,533,1024,2183,1224,-41,28
2,3500,11,6,525,-1178,303,1752,-1341,3415
2,3500,12,8,571,-253,38,146,-1718,1809
2,3500,8,9,578,-1389,4,1,-1992,1515
2,3500,12,7,566,-408,393,2436,-758,2006
2,3500,14,9,518,201,302,12,-1732,1990
2,3500,13,8,523,-355,342,446,-1537,2023
2,3500,9,13,523,-941,4,1,-1187,3399
2,3500,15,10,558,862,890,3509,-746,2790
2,3500,5,8,587,-2372,1,2,-2377,3511
2,3500,8,11,565,-1136,298,20,-1337,1886
2,3500,14,10,540,400,952,3156,-229,161
2,3500,12,11,507,-448,304,2281,-973,1051
2,3500,4,9,501,-3214,0,0,-3546,2824
2,3500,14,12,581,822,907,2089,-926,1123
2,3500,4,10,580,-2416,87,8,-2652,3189
2,3500,13,12,524,70,490,2343,-1494,1178
2,3500,15,9,529,406,1289,2135,-170,368
2,3500,10,8,568,-889,296,9,-1488,2034
2,3500,12,11,587,89,935,385,-266,219
2,3500,7,6,543,-2346,191,79,-2486,3014
2,3500,12,11,570,211,401,2475,-669,1802
2,3500,11,9,551,-639,425,1321,-789,2731
2,3500,8,5,548,-1905,5,3,-2082,2444
2,3500,9,7,583,-1326,0,0,-1475,2983
2,3500,13,8,519,-342,489,459,-602,1694
2,3500,9,11,578,-880,800,995,-935,3498
2,3500,4,9,573,-2603,0,0,-2687,3480
2,3500,16,9,556,923,1212,3342,-874,1447
2,3500,11,7,572,-825,437,367,-947,3376
2,3500,13,7,550,-293,592,23,-1568,3111
2,3500,15,6,535,163,939,1132,-386,256
2,3500,7,13,546,-1443,57,90,-1722,3272
2,3500,11,14,568,-44,231,2939,-875,707
2,3500,13,5,548,-407,169,367,-2487,3179
2,3500,11,7,557,-796,389,1328,-1149,3077
2,3500,9,7,564,-1336,318,199,-1494,3406
2,3500,7,11,554,-1655,9,180,-2227,2336
2,3500,17,11,574,1543,1582,3320,-35,41
2,3500,16,4,547,302,776,316,-658,2774
2,3500,5,12,567,-2105,67,37,-2417,3518
2,3500,11,10,537,-647,203,92,-1743,3139
2,3500,14,10,536,282,1193,1503,-139,766
2,3500,15,14,542,995,1634,2877,-171,183
2,3500,7,8,581,-1788,0,0,-2261,2768
2,3500,12,8,560,-375,1059,2319,-510,882
2,3500,9,13,546,-985,284,1116,-1129,3169
2,3500,11,14,525,-342,1007,1985,-342,3531
2,3500,12,11,545,-182,275,3188,-1362,1195
2,3500,16,14,578,1555,1591,3497,-277,252
2,3500,9,8,579,-1197,732,631,-1437,3250
2,3500,12,12,546,1,882,1248,-474,2313
2,3500,13,11,580,408,546,3420,-850,1454
2,3500,16,13,573,1452,1634,3418,-132,736
2,3500,11,12,568,-162,921,2139,-309,3417
2,3500,16,8,526,671,1042,3195,-818,1665
2,3500,11,10,548,-605,274,2673,-870,1541
2,3500,10,8,602,-737,148,197,-1039,3510
2,3500,9,6,535,-1686,4,1,-1795,3365
2,3500,7,10,553,-1704,162,297,-1918,3239
2,3500,16,6,584,836,998,3410,-952,2689
2,3500,19,12,575,2339,2996,2973,0,0
2,3500,14,6,528,-212,1211,729,-254,1780
2,3500,11,13,628,263,539,3245,-1046,1047
2,3500,9,11,548,-1108,661,836,-1108,3527
2,3500,8,5,545,-1983,1,2,-1988,3516
2,3500,9,10,548,-1201,0,0,-1573,3495
2,3500,6,9,542,-2171,104,169,-2172,3517
2,3500,7,11,570,-1513,140,540,-1702,3079
2,3500,21,10,573,2803,3281,2907,-514,600
2,3500,13,13,539,316,681,677,-631,2566
2,3500,10,12,603,-352,610,1715,-1066,1146
2,3500,8,7,553,-1804,980,359,-2317,3457
2,3500,12,11,530,-359,731,2588,-359,3527
2,3500,11,11,551,-474,219,2942,-804,2182
2,3500,11,7,522,-1007,17,498,-2397,2851
2,3500,14,8,596,461,1329,962,-115,162
2,3500,12,5,579,-573,1358,1636,-573,3517
2,3500,12,15,550,338,485,2606,-882,974
2,3500,12,3,537,-1056,590,242,-1398,2314
2,3500,10,10,554,-830,598,706,-1229,2565
2,3500,16,12,562,1333,1536,2010,-305,276
2,3500,10,11,490,-1226,1075,1219,-1226,3523
2,3500,10,8,583,-881,124,137,-1305,3382
2,3500,21,6,514,1922,2157,3383,-15,7
2,3500,16,10,551,1039,1545,2522,-2,4
2,3500,6,13,566,-1645,298,203,-1645,3521
2,3500,5,9,586,-2177,99,452,-2177,3517
2,3500,22,9,537,2696,2733,3520,-382,505
2,3500,13,12,566,359,1201,2130,-732,1176
2,3500,14,4,542,-295,1,2,-1089,1459
2,3500,13,16,547,701,1231,1663,-508,392
2,3500,9,14,552,-730,734,565,-730,3526
2,3500,5,10,514,-2600,4,1,-2600,3521
2,3500,17,10,603,1701,2177,3175,-314,209
2,3500,10,12,560,-526,304,1188,-976,2877
2,3500,11,10,552,-430,876,1571,-607,3500
2,3500,14,10,587,635,997,3252,-461,1039
2,3500,8,11,543,-1441,258,97,-1574,1782
2,3500,9,8,569,-1165,141,376,-2036,2025
2,3500,16,13,560,1389,1463,3474,-249,168
2,3500,9,8,561,-1379,857,1443,-1447,3477
2,3500,13,12,538,191,1226,613,-72,3284
2,3500,10,6,523,-1483,50,312,-1757,3487
2,3500,10,7,564,-1141,72,18,-1391,2326
2,3500,10,7,580,-1066,132,726,-1187,3230
2,3500,2,11,543,-3248,99,4,-3248,3517
2,3500,13,11,567,302,1028,1298,-411,2341
2,3500,14,9,548,248,435,3395,-1047,2461
2,3500,13,8,575,14,178,84,-1485,1661
2,3500,16,10,570,1152,1573,2829,-250,726
2,3500,23,9,574,3334,4233,2387,-151,108
2,3500,13,8,569,-36,638,508,-607,2842
2,3500,16,9,557,876,1354,2877,-1031,1902
2,3500,6,9,573,-2141,1,2,-2141,3517
2,3500,9,8,517,-1550,489,507,-1729,2915
2,3500,12,8,572,-341,498,337,-687,3217
2,3500,15,12,549,953,1052,3461,-673,796
2,3500,12,10,552,-160,538,765,-711,2265
2,3500,19,19,562,2978,3026,3520,-149,117
2,3500,12,8,547,-493,534,1719,-809,1354
2,3500,11,12,547,-287,0,0,-1016,2494
2,3500,10,8,570,-915,188,788,-1541,2837
2,3500,18,9,521,1317,1510,3299,-499,361
2,3500,9,8,577,-1217,62,242,-1486,3313
2,3500,13,7,576,-48,591,2581,-354,839
2,3500,10,9,559,-900,438,54,-971,1800
2,3500,11,8,589,-609,294,194,-1100,3022
2,3500,11,6,578,-702,222,1927,-867,1499
2,3500,17,14,556,1746,1880,3463,-363,748
2,3500,18,7,555,1388,2052,2585,-185,259
2,3500,11,9,569,-472,256,2938,-1338,1354
2,3500,13,9,561,141,999,1551,-257,479
