mode,game,total_BB,total_RB,total_grape,total_samai,max_samai,max_game,min_samai,min_game
4,3700,20,11,576,2067,2599,3412,-813,908
4,3700,12,15,606,210,1141,1143,-310,3564
4,3700,18,10,579,1385,1785,3360,-154,80
4,3700,11,15,545,-584,323,56,-773,2639
4,3700,16,10,586,772,1080,1751,-131,89
4,3700,11,16,593,8,304,3429,-904,1256
4,3700,11,13,564,-566,170,1229,-1121,2796
4,3700,15,14,549,695,854,3623,-528,3040
4,3700,17,17,587,1935,2048,2739,-162,248
4,3700,13,12,603,220,495,556,-454,1218
4,3700,11,10,589,-660,272,900,-898,3640
4,3700,16,12,596,1043,1099,3693,-485,619
4,3700,11,12,581,-665,496,1200,-929,3699
4,3700,11,16,609,-53,1287,1912,-538,673
4,3700,14,17,617,1168,1219,3714,-539,2248
4,3700,17,11,624,1536,2331,2765,-97,70
4,3700,13,16,564,212,934,2697,-686,1186
4,3700,10,8,640,-942,148,109,-1831,2105
4,3700,9,10,598,-1301,311,93,-1390,3713
4,3700,16,17,611,1656,2075,2677,-489,511
4,3700,15,18,609,1379,1537,3575,-2,11
4,3700,15,11,556,410,620,3017,-1123,2878
4,3700,13,12,609,153,298,3647,-838,1238
4,3700,11,13,588,-550,757,2597,-693,1465
4,3700,12,10,607,-291,800,2588,-469,648
4,3700,14,17,581,787,1185,3480,-95,3091
4,3700,13,10,598,-88,399,88,-840,1940
4,3700,8,9,575,-1840,643,691,-1840,3717
4,3700,9,17,604,-522,1358,1513,-526,3730
4,3700,11,13,625,-200,262,193,-1316,2757
4,3700,11,7,598,-878,554,1469,-1387,3016
4,3700,10,10,597,-1019,0,0,-1125,3539
4,3700,13,18,591,627,1037,1450,-107,3188
4,3700,13,17,554,401,522,3650,-944,2007
4,3700,11,14,589,-446,872,1288,-458,3529
4,3700,16,17,614,1574,1632,2532,-105,59
4,3700,12,13,611,161,472,3499,-942,709
4,3700,10,13,626,-573,258,45,-1464,2973
4,3700,16,10,583,646,1058,3447,-471,1519
4,3700,9,9,575,-1587,591,737,-1587,3720
4,3700,14,14,612,737,1013,3454,-959,1463
4,3700,12,9,614,-276,583,703,-562,2245
4,3700,11,16,600,-83,854,900,-683,3717
4,3700,13,16,598,693,853,2927,-286,853
4,3700,11,13,596,-418,162,148,-741,3239
4,3700,12,15,581,-1,947,2270,-212,361
4,3700,14,13,622,789,882,3657,-893,1828
4,3700,14,12,577,306,1562,801,-34,24
4,3700,12,8,608,-524,909,1533,-524,3727
4,3700,18,16,599,1991,2171,2454,-166,147
4,3700,11,16,601,-52,960,2741,-410,456
4,3700,17,8,622,1089,1425,3520,-463,395
4,3700,6,16,579,-1717,24,118,-2082,3590
4,3700,15,7,616,398,1088,3095,-741,1367
4,3700,4,7,594,-3261,258,51,-3489,3586
4,3700,15,13,572,682,746,3694,-570,2364
4,3700,11,7,596,-1080,218,965,-1080,3722
4,3700,16,14,620,1380,1404,3714,-550,992
4,3700,18,11,577,1468,1608,3661,-917,1663
4,3700,10,12,585,-890,83,135,-1215,2269
4,3700,11,13,566,-690,153,1674,-858,2283
4,3700,17,13,593,1371,1705,2269,-306,212
4,3700,11,10,585,-763,0,0,-1364,1177
4,3700,17,13,511,962,994,3720,-2125,2591
4,3700,15,19,590,1351,1526,3624,-234,130
4,3700,12,14,619,206,380,2568,-1172,1227
4,3700,9,10,589,-1382,5,23,-1665,3422
4,3700,14,16,613,942,1628,1412,-114,68
4,3700,8,12,603,-1381,415,360,-1682,3707
4,3700,10,10,556,-1228,914,685,-1252,3662
4,3700,13,13,584,180,1263,1506,-153,2792
4,3700,14,14,597,653,1578,2942,-186,373
4,3700,13,13,611,254,484,2814,-890,1068
4,3700,18,15,589,1946,2591,2952,-384,553
4,3700,9,12,598,-1199,392,147,-1437,3431
4,3700,19,13,587,2046,2133,3682,-117,122
4,3700,13,13,584,154,888,1367,-421,298
4,3700,5,17,613,-1750,137,841,-1940,3683
4,3700,11,15,618,-109,785,734,-193,3714
4,3700,13,19,600,769,1479,1593,-471,986
4,3700,22,10,572,2595,2610,3732,-305,1153
4,3700,12,17,606,422,1250,2519,-208,497
4,3700,14,8,621,233,295,3299,-1313,1782
4,3700,14,10,615,550,779,3578,-1235,2867
4,3700,17,11,613,1342,1872,2586,-151,91
4,3700,12,17,609,371,854,3123,-596,1496
4,3700,11,13,590,-466,742,2529,-497,427
4,3700,11,10,559,-997,132,941,-1075,3350
4,3700,13,13,590,161,680,3342,-702,528
4,3700,21,10,556,2187,2600,3213,-487,331
4,3700,10,9,607,-1019,585,1260,-1025,3719
4,3700,10,8,595,-1212,4,1,-1870,3143
4,3700,12,14,584,-35,896,2084,-695,1533
4,3700,15,9,565,316,1648,928,-119,2649
4,3700,13,17,563,355,953,1077,-306,238
4,3700,20,12,615,2532,2647,3642,-542,406
4,3700,13,14,592,180,926,2859,-320,1328
4,3700,13,10,601,-127,776,1166,-587,842
4,3700,14,10,568,103,376,3236,-1155,2057
4,3700,15,11,588,472,1126,2779,-174,1397
4,3700,16,13,578,1068,1234,3599,-213,198
4,3700,22,9,598,2731,2817,3662,-376,349
4,3700,19,8,571,1418,1472,3690,-313,1780
4,3700,15,9,613,566,2103,2255,-98,576
4,3700,9,13,621,-861,837,1928,-861,3723
4,3700,11,6,600,-1188,166,128,-1389,2229
4,3700,11,15,570,-382,574,872,-642,3282
4,3700,16,10,564,693,1169,2383,-452,1270
4,3700,13,12,623,333,379,1482,-383,3108
4,3700,14,15,627,998,1370,2867,-657,1322
4,3700,9,12,569,-1170,0,0,-1453,3670
4,3700,13,14,569,95,628,1936,-424,868
4,3700,13,23,567,1077,1677,2447,-291,205
4,3700,13,21,608,1046,1061,3726,-1162,1625
4,3700,19,18,602,2628,2803,3093,-113,179
4,3700,16,13,560,955,1607,3064,-263,179
4,3700,18,13,629,1947,2334,3235,-215,371
4,3700,15,13,606,832,1666,1482,-107,101
4,3700,19,9,585,1625,2060,3162,-852,1007
4,3700,14,18,642,1358,2417,2455,-163,94
4,3700,14,12,594,431,1397,2204,-139,544
4,3700,19,17,596,2450,2546,3491,-525,614
4,3700,13,15,580,288,653,1661,-370,580
4,3700,14,11,590,344,672,1031,-511,2749
4,3700,15,4,601,-90,456,722,-629,3683
4,3700,13,19,556,602,915,3542,-125,2871
4,3700,14,12,565,253,1183,437,-251,145
4,3700,11,12,638,-316,503,1248,-1163,2967
4,3700,13,10,612,-79,0,0,-1456,2107
4,3700,20,10,610,2125,2188,3594,-127,75
4,3700,10,14,598,-555,706,2121,-704,3527
4,3700,13,9,580,-291,937,382,-528,3644
4,3700,15,7,629,350,375,3712,-823,865
4,3700,18,18,556,1986,3227,2012,-112,70
4,3700,12,11,603,-291,673,743,-1051,2679
4,3700,15,17,587,1171,1434,3562,-338,219
4,3700,11,16,572,-352,634,856,-1032,3523
4,3700,13,14,602,460,945,691,-295,2385
4,3700,11,10,611,-620,332,673,-1078,2008
4,3700,12,8,584,-682,92,142,-906,2601
4,3700,14,13,575,384,921,1561,-484,1237
4,3700,14,13,569,357,958,2826,-460,756
4,3700,16,7,621,729,1064,3455,-441,341
4,3700,10,8,565,-1289,0,0,-1345,3075
4,3700,9,13,572,-1234,10,7,-1234,3726
4,3700,8,15,618,-999,116,1609,-1003,3723
4,3700,19,13,606,2161,2346,3327,-541,458
4,3700,10,13,617,-561,1,2,-1335,1681
4,3700,10,9,613,-1043,150,2129,-1338,3705
4,3700,9,10,601,-1197,177,1991,-1201,3727
4,3700,10,13,578,-902,366,1775,-906,3723
4,3700,18,13,577,1719,3029,2175,-3,8
4,3700,13,14,581,266,1041,3141,-527,470
4,3700,17,14,604,1522,1942,1941,-274,286
4,3700,14,17,582,821,1169,3485,-542,406
4,3700,13,14,617,504,1583,1914,-135,929
4,3700,13,15,592,311,632,2979,-436,1112
4,3700,14,7,563,-189,1081,2565,-566,1447
4,3800,10,13,594,-993,324,685,-1255,3359
4,3800,15,13,603,776,842,3798,-64,52
4,3800,16,15,602,1159,1265,2591,-492,982
4,3800,18,12,612,1477,1894,3105,-73,55
4,3800,14,17,661,1160,1568,3049,-1065,1078
4,3800,13,18,609,599,1179,3313,-1029,2062
4,3800,17,9,622,980,980,3830,-1099,2252
4,3800,13,13,596,-4,190,595,-852,3305
4,3800,11,16,620,-178,49,59,-1329,2728
4,3800,8,9,601,-2029,321,96,-2030,3818
4,3800,16,17,615,1505,1728,3586,-549,481
4,3800,11,14,622,-527,521,68,-531,3071
4,3800,13,9,622,-168,657,2098,-839,1263
4,3800,19,12,623,1852,1986,3623,-225,321
4,3800,9,19,648,-355,666,400,-666,2224
4,3800,13,14,575,-21,591,3274,-812,2160
4,3800,15,17,600,1046,1365,3343,-500,1573
4,3800,18,18,605,2166,2776,2927,-260,364
4,3800,19,11,595,1671,1919,3649,-197,135
4,3800,5,8,589,-3126,78,900,-3126,3814
4,3800,19,15,602,2070,2070,3840,-905,1574
4,3800,19,11,626,1764,2209,2695,-571,1140
4,3800,13,18,617,666,1251,580,-34,19
4,3800,16,16,629,1448,1593,3732,-140,144
4,3800,16,13,624,1077,1377,1997,-71,33
4,3800,16,11,612,871,1209,3136,-573,577
4,3800,11,4,558,-1869,0,0,-1869,3816
4,3800,9,18,605,-825,77,745,-1459,3300
4,3800,14,10,630,39,610,450,-1098,2468
4,3800,7,20,612,-1072,0,0,-1550,3423
4,3800,9,13,617,-967,562,137,-1360,3476
4,3800,12,16,625,252,1021,1617,-233,1389
4,3800,7,17,588,-1555,440,1104,-1555,3827
4,3800,18,7,611,1060,1375,3616,-177,113
4,3800,14,13,609,294,590,3379,-705,1985
4,3800,19,6,599,1239,1412,3694,-983,1659
4,3800,23,10,580,2738,2990,3203,-535,1580
4,3800,12,13,603,-341,806,1539,-601,2890
4,3800,10,8,648,-1158,707,1938,-1158,3824
4,3800,11,5,637,-1146,413,416,-1716,2453
4,3800,16,12,585,793,919,3527,-1440,1271
4,3800,14,11,610,138,263,2916,-974,1003
4,3800,7,13,612,-1746,133,100,-2471,3532
4,3800,14,17,617,778,987,3646,-321,2752
4,3800,16,13,610,1006,1679,2140,-353,1018
4,3800,15,14,629,936,1172,3652,-586,1423
4,3800,19,13,640,2122,2454,3408,-366,349
4,3800,19,18,608,2429,3273,2438,-224,689
4,3800,14,15,615,686,1185,3514,-249,2230
4,3800,12,8,625,-534,1424,991,-546,3825
4,3800,18,18,576,1897,2837,2370,-83,51
4,3800,14,16,634,883,1698,2021,-432,485
4,3800,17,8,594,653,927,3618,-716,632
4,3800,15,15,651,1096,1377,1771,-367,728
4,3800,11,12,631,-629,273,35,-1418,3280
4,3800,9,15,619,-898,176,500,-1013,2621
4,3800,12,14,608,-218,260,694,-1027,3443
4,3800,12,10,610,-615,393,614,-615,3827
4,3800,12,12,607,-375,334,3199,-1199,2745
4,3800,16,9,608,480,570,3780,-626,2460
4,3800,9,16,599,-900,5,3,-1798,1975
4,3800,17,10,620,1123,1346,1827,-314,264
4,3800,11,12,613,-713,21,3045,-1415,1776
4,3800,11,13,598,-560,555,1500,-780,3239
4,3800,7,12,633,-1877,0,0,-1887,3807
4,3800,15,17,613,1182,1921,1681,-189,166
4,3800,13,15,639,342,630,3622,-1939,2659
4,3800,15,14,612,879,1638,1895,-374,309
4,3800,12,19,631,590,2272,1225,-147,98
4,3800,15,8,598,10,138,1923,-1560,1231
4,3800,13,11,604,-128,64,164,-935,969
4,3800,14,12,603,257,701,3506,-339,2987
4,3800,21,9,578,2066,2099,3008,-64,65
4,3800,17,16,599,1488,1611,3770,-1115,2804
4,3800,16,11,609,668,1271,2559,-69,32
4,3800,14,12,630,456,922,2967,-728,2227
4,3800,14,7,625,-125,338,72,-1157,2452
4,3800,15,12,622,673,1635,1269,-12,9
4,3800,12,16,601,95,253,769,-848,2094
4,3800,20,15,538,2061,2149,3777,-401,973
4,3800,17,12,603,1205,2001,2793,-384,306
4,3800,10,16,634,-420,4,1,-1222,1570
4,3800,19,16,637,2456,2594,3758,-688,2128
4,3800,11,12,634,-471,951,1429,-650,3124
4,3800,9,18,613,-615,427,898,-881,3624
4,3800,14,13,623,496,1313,3008,-298,773
4,3800,11,15,605,-292,78,3120,-1098,1257
4,3800,17,12,606,1177,1259,3757,-295,178
4,3800,10,5,590,-1913,31,289,-1917,3818
4,3800,10,19,595,-411,391,1640,-695,3792
4,3800,16,12,584,762,1332,2742,-502,454
4,3800,11,11,623,-679,97,3,-1284,2494
4,3800,16,13,657,1329,1820,3387,-274,189
4,3800,13,9,623,-307,75,37,-1248,3075
4,3800,14,11,619,281,1281,2605,-323,319
4,3800,14,13,583,260,603,3483,-901,2312
4,3800,12,9,607,-652,666,1335,-903,2700
4,3800,11,15,608,-327,265,42,-991,3562
4,3800,9,14,610,-1091,0,0,-1696,1626
4,3800,17,13,609,1202,1315,3747,-493,869
4,3800,16,14,604,967,1223,889,-251,2951
4,3800,14,14,660,760,1196,661,-298,3291
4,3800,12,6,612,-1010,863,1831,-1134,3682
4,3800,13,13,542,-382,294,201,-854,3281
4,3800,11,13,632,-410,1109,1662,-410,3829
4,3800,10,8,630,-1270,97,124,-1279,3330
4,3800,13,13,608,83,485,1791,-122,101
4,3800,5,8,623,-2808,1,3,-2875,3773
4,3800,13,11,580,-323,528,921,-909,2682
4,3800,17,9,625,1000,1059,3766,-1184,1267
4,3800,11,14,638,-350,331,210,-1446,1886
4,3800,13,8,622,-362,961,955,-578,3626
4,3800,18,13,573,1412,2125,2418,-506,740
4,3800,17,9,617,1009,1210,3436,-1321,1149
4,3800,12,9,605,-672,128,2116,-1286,3030
4,3800,18,16,600,1774,1983,3156,-335,196
4,3800,14,11,586,131,388,3661,-1152,2019
4,3800,8,11,571,-2020,0,0,-2560,3477
4,3800,12,8,599,-798,88,196,-1567,2769
4,3800,7,15,619,-1612,827,324,-1721,3417
4,3800,13,13,620,127,1404,2772,-1027,1350
4,3800,13,7,621,-495,998,1291,-495,3822
4,3800,21,15,593,2661,2863,3535,-44,33
4,3800,9,8,617,-1600,841,579,-1600,3820
4,3800,19,20,591,2433,3086,2538,-24,12
4,3800,10,15,647,-389,389,426,-887,2597
4,3800,18,13,624,1671,1815,3591,-78,53
4,3800,7,19,595,-1286,291,524,-1354,3750
4,3800,11,15,632,-60,491,2606,-357,2496
4,3800,11,18,636,100,731,1505,-406,281
4,3800,11,14,621,-359,499,3172,-833,993
4,3800,18,9,591,1043,1421,3497,-527,364
4,3800,14,12,600,270,699,371,-737,2573
4,3800,19,17,611,2423,2991,2460,-18,12
4,3800,12,21,607,534,583,3798,-817,1671
4,3800,16,10,588,605,1352,3174,-445,1221
4,3800,7,9,592,-2292,252,46,-2551,3781
4,3800,16,6,657,622,690,3766,-1040,1992
4,3800,12,16,575,-192,352,252,-784,2258
4,3800,12,10,626,-412,302,218,-916,3528
4,3800,13,9,589,-576,737,2717,-685,3690
4,3800,7,12,589,-2025,8,2,-2219,3714
4,3800,15,15,603,881,1291,3453,-297,2672
4,3800,10,16,630,-425,759,2310,-690,1780
4,3800,19,14,641,2051,2146,3761,-1390,2529
4,3800,11,10,623,-917,724,435,-1073,2962
4,3800,16,14,646,1369,1840,2241,-36,15
4,3800,15,12,582,471,961,2493,-308,940
4,3800,22,7,588,2086,3271,2987,-654,434
4,3800,8,7,616,-2167,1,2,-2622,3356
4,3800,14,16,616,724,841,3747,-1087,2232
4,3800,17,19,655,2314,2356,3810,-255,1733
4,3800,12,14,637,128,449,3556,-1126,1914
4,3800,12,15,593,-97,1002,1638,-443,345
4,3800,16,16,598,1240,1340,3538,-402,1501
4,3800,18,14,609,1716,2124,2668,-392,321
4,3800,16,14,621,1207,1306,3536,-220,1490
4,3800,17,11,584,752,757,3829,-571,1321
4,3800,10,9,616,-1222,13,17,-1670,3091
4,3800,19,9,574,1294,1440,3711,-151,97
4,3800,12,13,595,-390,535,2401,-1130,3691
4,3800,14,12,582,76,1618,626,-76,49
4,3800,16,16,612,1344,1617,2958,-735,1175
4,3800,13,19,632,804,946,3589,-240,161
4,3800,11,13,634,-456,480,215,-590,3588
4,3800,15,15,616,948,1771,3234,-55,800
4,3800,16,19,604,1628,2098,3457,-200,129
4,3800,15,14,631,946,1142,3719,-308,426
4,3800,17,10,634,1151,1263,3741,-766,1854
4,3800,18,11,644,1545,1966,3221,-143,82
4,3800,18,13,672,1936,2186,3677,-204,586
4,3800,10,24,611,222,866,1031,-202,3019
4,3800,9,11,596,-1370,1,2,-2124,3116
4,3800,13,8,596,-534,5,190,-1620,2530
4,3800,12,13,604,-303,322,2935,-1280,1770
4,3800,14,16,580,487,725,3682,-684,777
4,3800,12,8,585,-810,73,124,-1264,1270
4,3800,14,9,610,-91,294,522,-1429,1927
4,3800,14,15,644,1028,1366,3084,-87,516
4,3800,17,15,604,1346,1373,3817,-443,412
4,3800,12,12,587,-400,430,413,-859,2106
4,3800,11,15,659,-43,260,1484,-970,3070
4,3800,9,9,625,-1451,1,2,-1720,1855
4,3800,24,8,642,3122,3231,3764,-31,28
4,3800,22,11,637,2820,3253,3400,-11,7
4,3800,16,11,628,890,1454,3070,-101,71
4,3800,17,10,630,1219,1268,2946,-285,285
4,3800,19,16,641,2464,2921,2847,-3,1
4,3800,11,8,596,-1117,0,0,-2391,2556
4,3800,14,12,619,250,549,1460,-659,2467
4,3800,19,14,599,1920,2450,3110,-204,199
4,3800,9,8,594,-1721,0,0,-2274,2531
4,3800,10,18,589,-549,414,961,-874,2171
4,3800,14,11,611,238,328,3509,-718,1194
4,3800,15,19,608,1353,1541,3719,-855,2416
4,3800,14,12,650,558,1126,2255,-468,1433
4,3800,10,16,648,-353,478,1253,-664,2913
4,3800,11,16,618,-220,840,2433,-574,476
4,3800,14,18,591,709,798,3766,-582,1601
4,3800,13,11,617,-105,758,2078,-892,1317
4,3900,20,9,626,1649,2193,3322,-395,1508
4,3900,14,14,623,351,1762,2015,-129,76
4,3900,16,12,603,548,964,3492,-1029,942
4,3900,14,11,594,-198,983,2325,-496,3772
4,3900,10,13,616,-1135,97,213,-1647,2349
4,3900,15,13,588,320,704,3668,-558,2494
4,3900,15,10,613,182,675,3015,-1130,1843
4,3900,16,9,650,613,685,3889,-688,1112
4,3900,13,17,568,49,529,3637,-1171,1175
4,3900,6,5,598,-3306,0,0,-3494,3423
4,3900,14,7,623,-412,761,1366,-702,913
4,3900,17,13,656,1291,1777,2299,-184,116
4,3900,9,13,604,-1428,207,1668,-1428,3927
4,3900,12,11,626,-483,556,79,-1762,3516
4,3900,13,15,593,-32,1018,756,-204,2717
4,3900,10,13,620,-1062,735,542,-1526,3497
4,3900,12,12,618,-566,418,2680,-1048,765
4,3900,15,10,633,250,1667,1603,-128,126
4,3900,8,14,640,-1338,256,61,-1561,2622
4,3900,14,12,583,-290,565,3393,-1957,1955
4,3900,15,9,637,67,517,740,-409,334
4,3900,24,12,654,3530,3645,3710,-396,305
4,3900,18,17,629,1939,2330,3368,-379,253
4,3900,19,13,639,1853,1870,3930,-25,14
4,3900,13,10,624,-306,0,0,-1193,1980
4,3900,12,13,653,-141,128,3751,-1180,2104
4,3900,16,10,613,430,1094,3423,-389,2115
4,3900,11,17,615,-241,517,2877,-1279,1529
4,3900,17,17,582,1533,1566,3924,-494,483
4,3900,23,12,592,2862,3720,1848,-30,35
4,3900,25,18,652,4341,4511,3490,-331,497
4,3900,6,16,594,-2251,2,4,-2467,3403
4,3900,17,12,644,1113,1237,3827,-669,1992
4,3900,13,12,620,-134,715,339,-872,3476
4,3900,14,11,657,183,1123,1144,-226,3191
4,3900,12,12,624,-406,781,1359,-576,3848
4,3900,18,14,654,1756,2112,3395,-87,208
4,3900,13,14,639,136,871,1042,-240,2274
4,3900,17,15,630,1346,2023,3299,-475,610
4,3900,10,14,600,-1116,398,672,-1339,3417
4,3900,19,8,663,1560,1733,3123,-169,160
4,3900,16,5,576,-98,1489,1471,-241,3806
4,3900,18,8,625,921,1694,3387,-29,25
4,3900,19,10,629,1436,1640,3277,-255,190
4,3900,10,13,617,-995,205,479,-1188,3785
4,3900,8,18,586,-1330,0,0,-1695,2925
4,3900,5,18,585,-2305,410,401,-2418,3077
4,3900,13,15,656,417,1121,2958,-8,5
4,3900,12,8,658,-552,769,2171,-561,3353
4,3900,14,16,637,580,1741,2623,-479,416
4,3900,10,18,644,-376,322,3371,-593,3078
4,3900,18,12,625,1336,1356,3925,-1411,2095
4,3900,14,17,641,796,1065,2822,-1289,1017
4,3900,17,11,622,1067,1311,3656,-515,2173
4,3900,8,12,612,-1844,39,499,-2239,3816
4,3900,8,14,667,-1257,0,0,-1618,3495
4,3900,18,22,638,2498,2559,3905,-357,466
4,3900,9,9,612,-1848,157,385,-1852,3922
4,3900,16,9,637,513,545,3703,-998,2176
4,3900,20,16,646,2589,2603,3935,-175,263
4,3900,16,6,712,654,753,3869,-742,911
4,3900,17,20,671,2192,2390,3557,-157,1642
4,3900,18,12,627,1362,1746,3333,-388,986
4,3900,14,16,615,479,1192,2513,-408,987
4,3900,13,16,654,490,753,3759,-349,2561
4,3900,14,10,640,-19,475,732,-932,2002
4,3900,10,21,627,-160,222,805,-606,2083
4,3900,17,18,633,1730,1931,3762,-412,2543
4,3900,15,14,601,452,1601,2927,-110,382
4,3900,15,8,630,20,1211,3124,-569,783
4,3900,13,13,637,71,124,1439,-980,2929
4,3900,15,10,643,465,697,706,-908,2128
4,3900,14,17,655,936,1399,3353,-331,540
4,3900,21,17,625,2844,3008,3850,-418,438
4,3900,20,11,640,1920,2005,2368,-377,635
4,3900,16,22,636,1957,2315,3196,-374,251
4,3900,11,15,632,-514,320,251,-520,3929
4,3900,14,9,625,-223,328,291,-801,1089
4,3900,14,13,609,75,584,511,-794,2881
4,3900,9,11,599,-1746,191,1187,-1965,3829
4,3900,13,14,615,82,965,730,-942,2771
4,3900,11,12,631,-825,744,250,-829,3926
4,3900,6,15,607,-2247,78,19,-2247,3927
4,3900,20,17,621,2374,2469,3872,-538,510
4,3900,9,8,645,-1829,294,160,-2511,3654
4,3900,11,15,632,-378,840,990,-622,2776
4,3900,15,12,623,461,859,3515,-535,2627
4,3900,6,13,670,-1979,303,84,-2038,3880
4,3900,16,11,619,598,905,2195,-549,1584
4,3900,17,17,620,1532,1669,3607,-774,702
4,3900,14,19,649,963,1701,2493,-40,633
4,3900,12,11,641,-495,592,1554,-1361,3397
4,3900,13,12,593,-411,261,122,-896,2057
4,3900,17,12,589,786,1085,2857,-764,555
4,3900,10,10,666,-1094,704,1129,-1800,3567
4,3900,10,15,619,-772,198,97,-773,3931
4,3900,7,9,677,-2061,0,0,-2467,3735
4,3900,11,7,583,-1624,0,0,-1628,3917
4,3900,9,17,662,-690,183,158,-1345,3698
4,3900,10,13,594,-1240,444,1788,-1551,3354
4,3900,19,18,590,2053,2207,3774,-558,427
4,3900,11,12,548,-1381,317,53,-1828,3323
4,3900,17,16,618,1587,2212,3246,-43,28
4,3900,10,6,650,-1518,0,0,-1946,2038
4,3900,11,8,641,-1073,126,743,-1336,2721
4,3900,17,13,638,1204,1587,1941,-358,262
4,3900,12,14,646,-59,60,3856,-1327,3210
4,3900,13,16,594,117,506,128,-830,1596
4,3900,17,9,629,616,1009,1888,-213,181
4,3900,7,10,631,-2207,82,1223,-2207,3901
4,3900,9,9,647,-1693,1,2,-2577,3395
4,3900,16,10,626,482,964,1076,-294,217
4,3900,17,9,630,835,1163,3040,-332,699
4,3900,16,15,589,835,961,3869,-555,1294
4,3900,13,17,649,447,450,3936,-633,2449
4,3900,18,15,641,1933,2186,3439,-257,234
4,3900,17,16,616,1398,1466,3898,-691,963
4,3900,19,22,641,2753,2915,3789,-305,430
4,3900,21,7,637,1753,2433,2724,-126,62
4,3900,23,15,634,3409,3459,3881,-133,577
4,3900,14,15,642,533,725,3449,-675,1764
4,3900,13,14,658,223,1440,1646,-663,3809
4,3900,14,10,662,170,745,2080,-587,593
4,3900,15,10,623,188,1104,2386,-522,1692
4,3900,17,14,614,1243,1669,1578,-171,199
4,3900,19,16,596,1988,2167,3597,-12,4
4,3900,14,13,683,607,1849,1586,-375,295
4,3900,9,21,654,-298,248,796,-864,2401
4,3900,19,11,640,1681,1927,3753,-105,155
4,3900,15,9,635,257,925,2595,-266,216
4,3900,10,19,619,-419,469,2642,-1105,1654
4,3900,13,18,638,594,720,3862,-409,2473
4,3900,16,16,600,997,1087,3894,-357,822
4,3900,21,13,610,2315,2911,3258,-103,159
4,3900,16,21,644,1888,2131,3553,-1187,1793
4,3900,13,17,669,611,771,3806,-360,3050
4,3900,15,12,669,726,976,3556,-342,1162
4,3900,15,14,652,868,1335,3041,-445,2303
4,3900,14,18,644,902,1918,2130,-126,309
4,3900,19,12,625,1624,2588,2078,-91,115
4,3900,10,16,629,-649,382,488,-1085,3815
4,3900,14,16,601,376,1709,1748,-77,55
4,3900,14,12,623,201,972,595,-637,2190
4,3900,3,8,607,-3809,0,0,-3809,3911
4,3900,15,14,625,682,978,3683,-720,2392
4,3900,9,12,663,-1178,1,3,-1479,3404
4,3900,10,10,602,-1538,100,3,-1879,3151
4,3900,19,10,633,1553,2161,2886,-291,1986
4,3900,15,11,650,494,1106,1493,-174,3597
4,3900,17,17,648,1736,1863,3691,-374,344
4,3900,14,13,659,386,1079,3349,-694,1014
4,3900,11,15,629,-503,161,273,-1315,1616
4,3900,16,14,614,766,875,3849,-907,2695
4,3900,13,21,657,1003,1006,3940,-905,1299
4,3900,16,17,636,1338,1409,3882,-528,764
4,3900,15,13,642,602,1107,3303,-481,853
4,3900,8,10,612,-2053,5,3,-2053,3919
4,3900,15,10,624,261,366,3835,-719,1451
4,3900,15,17,611,978,1335,2849,-627,2133
4,3900,21,10,621,2095,2570,3123,-132,572
4,3900,15,7,622,-141,1208,1955,-309,716
4,3900,9,11,641,-1383,627,156,-1775,3720
4,3900,10,22,608,-147,698,1456,-352,993
4,3900,10,7,633,-1548,191,93,-2232,2775
4,3900,16,16,612,1104,1550,3499,-15,14
4,3900,15,15,630,881,911,3916,-1667,1857
4,3900,13,6,604,-869,32,2156,-1140,3184
4,3900,17,12,601,1038,1560,2515,-158,100
4,3900,13,11,652,-169,561,205,-1697,2857
4,3900,9,11,668,-1173,0,0,-1222,986
4,3900,15,10,624,175,476,2624,-655,1889
4,3900,8,14,617,-1484,782,1037,-1963,3614
4,3900,6,14,657,-1863,708,288,-2172,3755
4,3900,6,11,595,-2675,122,419,-2901,3369
4,3900,22,11,618,2455,2489,3930,-246,161
4,3900,17,11,620,943,1070,2029,-516,273
4,3900,11,15,624,-659,183,2063,-1202,3235
4,3900,15,18,591,708,1346,587,-205,2163
4,3900,16,8,632,346,1236,2262,-673,1689
4,3900,16,9,631,444,1018,728,-499,483
4,3900,19,11,632,1609,1773,3835,-344,1100
4,3900,11,12,630,-819,912,1092,-829,3916
4,3900,17,17,615,1547,1656,3871,-64,37
4,3900,14,17,591,485,705,761,-430,476
4,3900,14,12,611,116,633,772,-335,2149
4,3900,12,8,627,-893,640,2415,-1052,3846
4,3900,19,17,601,2071,2127,3910,-30,19
4,3900,18,22,653,2489,2564,3886,-52,30
4,3900,12,17,617,-36,1428,1328,-316,3891
4,3900,19,8,631,1257,1743,2218,-234,204
4,3900,10,16,626,-655,602,1400,-743,3896
4,3900,11,11,622,-969,426,1148,-969,3928
4,3900,15,18,636,1067,1089,3922,-794,548
4,3900,15,5,606,-558,215,3432,-1343,2333
4,3900,9,15,639,-1025,732,1467,-1167,3874
4,3900,15,13,649,665,741,3868,-1393,2208
4,3900,12,6,618,-1075,0,0,-1600,2870
4,3900,15,6,591,-501,138,95,-1328,3127
4,3900,8,18,624,-1089,374,105,-1164,3900
4,3900,12,18,631,222,452,3566,-1454,1472
4,4000,18,14,651,1459,1646,3879,-78,58
4,4000,11,8,597,-1606,93,9,-1606,4022
